code,year,Manip,Readty,Analy,Turn,Roe,Lev,Size,Comstate,Roc,PE,PS,Eps,Opps,Rps,Ncfops,IO,MO,ED,Beta,PB,sector,TOPSalary,Readty_predicted,Readty2,Lnma,Equity,Same,Digital,Big4
sh.601118,2016,1,11.19977888,1.609437912,265.973787,0.00763,0.4019,13694137608,0,-0.0794,-31.127,3.2572,-0.07,-0.11,1.51,0.01,75.1783,0.0023,4.8933,1.27055,3.00426125,A,14.39694431,12.08730132,11.6985573,0.693147181,1,1,1,0
sh.601126,2016,0,11.04006579,1.791759469,234.032516,0.076891,0.3027,5522992501,0,-0.2673,22.8029,2.3934,0.09,0.04,0.99,-0.32,60.9724,0.1678,1.092,1.15861,2.1711455,C,14.01894189,11.69437931,11.50330692,0,0,0,0,0
sh.601137,2016,1,12.40728955,1.609437912,216.694311,0.066353,0.3808,5320891320,0,0.0519,81.2632,2.507,0.25,0.25,4.8,0.35,73.8273,0.18,0.7048,1.25384,2.54065125,C,14.40274207,12.04199725,12.88165962,0.693147181,0,0,0,0
sh.601139,2016,2,10.13503339,2.890371758,52.182306,0.100086,0.5326,17243495675,0,-0.0011,27.1416,2.5238,0.34,0.44,2.73,0.56,90.1188,0.11,0.7811,0.86755,2.39768925,D,14.96443598,12.48342215,10.59220418,1.098612289,1,0,0,1
sh.601158,2016,0,12.18680042,1.609437912,49.384639,0.07963,0.3347,20237123481,0,-0.2036,22.6524,7.9463,0.26,0.24,0.73,0.34,92.8902,0,1.1649,0.97339,2.54736025,D,14.31045128,11.96796001,12.65087638,0,1,0,0,0
sh.601168,2016,0,12.25856093,1.791759469,217.017844,0.008695,0.5907,32166308300,0,0.0595,125.4808,0.6971,0.05,0.1,10.39,-0.05,37.8923,0,0.1911,1.05322,1.338073,B,14.10256819,11.71040848,12.74364436,0,1,0,0,1
sh.601186,2016,1,11.97816281,2.48490665,131.656516,0.106715,0.8042,7.59345E+11,0,-0.1128,12.3388,0.2704,0.67,1.03,36.85,-0.7,82.1822,0,0.4123,1.02805,1.01068,E,14.52399009,12.18322452,12.46829028,0.693147181,1,0,0,1
sh.601208,2016,0,10.95716258,1.945910149,397.847617,0.018276,0.2284,3083450469,0,-0.1793,80.5969,3.4222,0.07,0.09,1.92,0.36,34.5314,11.1735,1.07,1.25538,2.05259475,C,13.95205079,11.58342721,11.44963045,0,0,0,0,0
sh.601222,2016,1,12.09083281,3.091042453,399.839549,0.058427,0.3459,12652616119,0,-0.231,29.1977,5.1609,0.2,0.22,1.2,-0.34,61.5492,1.635,1.2223,1.05238,2.24932225,C,15.01788238,12.50951638,12.57402762,0.693147181,0,1,1,0
sh.601225,2016,1,11.91558444,2.48490665,328.467189,0.08016,0.5243,93689104937,6569900000,-0.0021,-35.6094,1.4918,0.1,0.19,2.03,0.5,92.6526,0,0.8551,1.17265,1.2060865,B,14.10862858,11.89596916,12.41171006,0.693147181,1,0,0,0
sh.601233,2016,0,13.38266765,3.17805383,337.725775,0.103157,0.4201,19000510634,0,0.092,32.6086,0.8132,0.45,0.54,14.37,1.05,77.1774,6.3364,0.5604,1.17957,1.466782,C,14.01559099,11.71473501,13.85225415,0,0,0,0,0
sh.601333,2016,0,13.7467785,2.708050201,144.34639,0.041286,0.1473,32870258463,0,0.012,33.8677,2.2838,0.15,0.26,2.24,0.17,70.2941,6.3364,2.5815,0.87709,1.08504875,G,13.90443768,11.59504271,14.2256517,0,1,0,0,1
sh.601339,2016,0,12.3227682,2.48490665,117.733305,0.082913,0.3677,11539570678,0,-0.1713,22.6251,1.866,0.07,0.07,0.98,0.7,46.2616,25.9585,3.2729,0.94163,1.34457075,C,15.12316774,12.49281441,12.80303192,0,0,1,0,0
sh.601369,2016,0,12.01596353,1.098612289,113.100528,0.039511,0.5689,14647469829,0,-0.2162,39.3001,2.6592,0.13,0.14,1.63,-0.11,72.4742,1.0688,0.7333,1.06965,1.74889825,C,14.94591249,12.45726694,12.50152257,0,1,0,0,0
sh.601388,2016,0,11.81039389,1.386294361,704.494529,0.011845,0.5144,4494380078,0,-0.3762,210.1357,2.2225,0,0,1.27,0.02,55.0478,40.8371,0.4444,1.41758,3.980969,C,14.58385843,12.16892834,12.30533074,0,0,0,0,0
sh.601390,2016,2,12.32635232,2.890371758,99.744289,0.089139,0.8023,7.54509E+11,308880308,-0.1886,15.6454,0.3259,0.4,0.69,23.7,0.01,83.5923,0.0019,0.4434,1.06499,1.2172115,E,14.66608917,12.33395699,12.83275496,1.098612289,1,0,0,1
sh.601567,2016,0,12.01913961,1.791759469,107.152424,0.1159,0.405,11636628475,0,-0.2432,27.8418,3.9172,0.25,0.28,2.22,-0.06,49.9811,16.914,1.0661,1.13967,3.38387575,C,14.76291267,12.20842784,12.51887455,0,0,0,1,0
sh.601588,2016,0,10.60600783,2.397895273,163.913998,0.051506,0.8096,64341288628,0,-0.222,28.7983,1.9539,0.13,0.22,2.73,1.7,64.905,0,0.5438,0.97571,1.17742425,K,14.68563211,12.23152212,11.09289741,0,1,0,0,1
sh.601600,2016,0,11.14838599,1.945910149,222.001993,0.010562,0.7076,1.90077E+11,0,-0.1509,51.7791,0.5094,0.01,-0.06,8.34,0.5,71.8335,0.0001,0.4564,1.04841,1.1632035,C,14.69210408,12.3075295,11.62420871,0,1,0,0,1
sh.601616,2016,0,11.6020043,0.693147181,293.891427,-0.048148,0.1437,2769714295,0,-0.2439,-311.9851,7.8389,-0.09,-0.1,0.55,0.05,32.6776,3.2951,0.9796,1.17387,2.386438,C,15.10705486,12.5289457,12.06981638,0,0,0,0,0
sh.601618,2016,2,10.90297095,2.302585093,144.986079,0.076196,0.7798,3.77492E+11,0,-0.2259,18.6923,0.4098,0.18,0.27,8.7,-0.15,82.5127,0.0039,0.4568,1.22199,1.06867725,E,14.70356682,12.35184479,11.38356396,1.098612289,1,0,0,1
sh.601633,2016,1,10.77186641,2.708050201,63.755269,0.223093,0.487,92309160567,0,-0.0814,11.4056,1.3291,0.79,1.42,10.51,0.72,94.8669,0,0.7275,0.97487,2.0599355,C,16.54579839,13.74251147,11.24294601,0.693147181,0,0,0,1
sh.601636,2016,0,12.71471247,2.48490665,460.332242,0.138602,0.5128,12365621541,0,-0.2407,23.6527,1.9577,0.17,0.18,1.82,0.44,39.4591,16.4054,0.8321,1.16984,1.69144225,C,15.46224445,12.80838268,13.1951315,0,0,1,0,0
sh.601666,2016,1,10.36961485,1.098612289,224.614407,0.069169,0.6969,38140406562,0,0.0451,-7.6645,0.9241,0.04,0.04,3.85,0.74,62.0214,0,5.7768,1.09977,0.968993,B,13.97277154,11.68030469,10.85966015,0.693147181,1,0,0,0
sh.601668,2016,0,10.58659359,3.36729583,190.668407,0.156806,0.7909,1.39195E+12,0,0.3975,8.3632,0.3018,0.83,1.4,22.34,0.78,75.6274,0.0136,0.2666,0.80358,0.7213245,E,15.29002205,12.87439721,11.0813571,0,1,0,0,1
sh.601669,2016,0,11.49305787,1.609437912,203.183656,0.109801,0.8286,5.00278E+11,4154633484,-0.0959,18.2964,0.4734,0.39,0.52,11.94,0.45,83.8553,0,0.5642,1.06273,1.0918195,E,14.75148666,12.38611864,11.98593678,0,1,0,0,0
sh.601677,2016,2,13.66838644,2.63905733,220.536675,0.069412,0.3151,5948800020,0,-0.075,37.2143,1.2035,0.42,0.57,10.3,-0.41,7.5536,25.4315,0.5006,1.12657,1.78203925,C,13.91227513,11.37897079,14.14377035,1.098612289,0,0,0,0
sh.601699,2016,0,11.97673188,2.397895273,365.197709,0.046786,0.6891,57823582303,0,0.2539,286.4769,2.1587,0.03,0.02,2.67,0.2,74.4368,0.0007,2.4056,1.05778,1.25252425,B,13.0747706,11.01311391,12.45579565,0,1,0,0,0
sh.601717,2016,1,11.49411615,2.079441542,219.165644,0.006409,0.1693,11747899208,0,-0.0652,80.1596,2.5265,0.08,0.09,2,0.25,62.719,1.2755,0.8921,1.13955,1.03827,C,14.58316252,12.16558998,11.98068097,0.693147181,1,0,0,0
sh.601777,2016,0,12.36915006,2.079441542,576.31808,0.012269,0.7674,29380290033,0,-0.4487,40.4057,0.9677,0.28,0.27,9.88,-1.16,56.7843,1.8989,0.9069,1.55859,1.912039,C,15.05677944,12.56959389,12.82388749,0,0,0,1,0
sh.601799,2016,2,12.47869098,3.044522438,266.701259,0.093323,0.3011,5371108312,21659772,0.0209,35.9222,4.3088,0.87,0.95,8.27,0.86,30.4411,37.3867,1.3155,1.26028,3.77721625,C,14.52865692,11.89009841,12.93509939,1.098612289,0,1,0,0
sh.601800,2016,1,17.34837322,2.397895273,51.208838,0.104863,0.7667,8.01463E+11,0,0.1327,14.9699,0.6075,0.7,1.21,24.79,-0.71,96.0005,0,0.2751,1.1427,1.1083275,E,15.0270053,12.64444697,17.8196159,0.693147181,1,0,0,1
sh.601801,2016,0,11.24747667,2.397895273,165.094967,0.123803,0.2082,11013598647,0,0.0753,44.38,5.3105,0.36,0.36,2.86,0.03,84.1834,0.0055,0.7462,1.14716,3.6329955,R,13.95178905,11.67701701,11.74656348,0,1,0,1,0
sh.601808,2016,0,10.71512638,2.079441542,51.728277,-0.325401,0.5618,80544056969,0,-0.1733,1973.8462,2.5881,-1.91,-3.06,3.65,0.02,93.3848,0.0013,0.9851,0.92571,1.528412,B,14.55114283,12.46442459,11.19372291,0,1,0,0,1
sh.601872,2016,0,13.80948749,1.945910149,190.96807,0.108332,0.4569,38616622157,578536303,-0.3032,92.6829,4.2519,0.33,0.31,0.84,0.58,70.4974,0,0.4455,1.10031,1.314307,G,15.90631245,13.22098029,14.29790342,0,1,0,0,0
sh.601886,2016,1,13.51232242,2.995732274,229.566439,0.052615,0.708,25350807831,0,-0.1554,37.6991,0.7607,0.28,0.38,8.82,-0.48,48.9933,25.1098,0.3532,1.18229,1.80195875,E,14.49151209,11.99393002,13.97595356,0.693147181,0,0,0,0
sh.601888,2016,1,11.90627201,3.135494216,88.967295,0.143515,0.2272,17287669906,0,-0.2683,27.2032,1.9899,1.5,2.2,16.85,1.34,77.7854,0,0.6194,0.7838,3.387988,L,15.05995358,12.3552622,12.3982158,0.693147181,1,0,0,0
sh.601890,2016,1,11.6886304,0,460.951118,0.018377,0.1994,3799905040,0,-0.2836,49.2437,5.623,0.05,0.06,0.88,0.32,0.1772,38.1292,2.0228,0.99651,2.90049025,C,13.37327928,10.96240566,12.1811978,0.693147181,0,0,0,0
sh.601898,2016,0,17.22935179,2.63905733,62.905166,0.023586,0.5784,2.41849E+11,0,-0.0397,-49.957,1.2997,0.07,0.13,4.53,0.46,92.2508,0,0.777,1.10911,0.71516525,B,14.37535546,12.09651431,17.71772488,0,1,0,0,1
sh.601908,2016,0,13.46592906,2.833213344,172.690665,0.041261,0.4754,11988184533,0,-0.1338,67.0655,8.9835,0.15,0.16,0.69,-0.04,77.4725,0.4393,0.5411,1.16322,2.28152825,C,13.9732841,11.69536829,13.93847223,0,0,1,0,0
sh.601918,2016,1,12.99468471,1.945910149,369.994689,0.053564,0.8444,31412945716,0,-0.487,-6.1869,2.5584,0.1,0.07,1.44,0.54,50.0206,0,3.964,1.34713,2.534525,B,14.64373874,12.19643524,13.46892354,0.693147181,1,0,0,0
sh.601919,2016,0,10.71613745,1.945910149,151.156856,-0.540623,0.6862,1.19653E+11,0,-0.4191,-2757.8947,0.8231,-0.9,-1.05,6.53,-0.06,81.4705,0.0003,0.2922,1.32013,1.40813575,G,15.94117958,13.46224888,11.21892781,0,1,0,0,0
sh.601929,2016,2,12.31290982,1.609437912,207.510135,0.057981,0.3539,9838776936,0,-0.322,33.0833,5.9905,0.08,0.07,0.48,0.07,52.0845,0,3.1747,1.18468,2.18094875,I,14.36703714,11.95062761,12.787312,1.098612289,1,0,1,0
sh.601933,2016,1,11.32247518,3.295836866,187.508689,0.064693,0.3464,29438214640,0,-0.0277,69.1099,1.115,0.09,0.1,3.87,0.25,38.0822,34.9373,1.4308,0.87931,2.571148,F,15.67640749,12.91862805,11.81807696,0.693147181,0,0,1,0
sh.601958,2016,2,13.45461464,2.079441542,135.737953,0.004235,0.1813,15874327087,0,-0.0761,250.8197,2.5838,-0.01,-0.01,2.39,-0.06,80.1973,0,0.5384,1.23892,1.95253125,B,13.47527264,11.32353407,13.93136804,1.098612289,1,0,0,0
sh.601965,2016,0,10.80576756,1.609437912,205.770702,0.084618,0.1551,4781187110,0,0.1342,28.3245,8.51,0.21,0.24,1.12,0.21,79.9923,0,0.8835,1.22143,2.4002905,M,14.50082766,12.14526596,11.2664633,0,1,0,1,0
sh.601989,2016,1,11.48752062,1.945910149,188.272365,0.012339,0.6874,1.84283E+11,403809522,-0.2457,-118.5619,2.1766,0.05,0.05,1.83,-0.15,65.6916,0,0.8028,1.14625,2.1107625,C,14.57012953,12.18278633,11.97755504,0.693147181,1,0,0,0
sh.601991,2016,1,12.65384472,2.079441542,30.988323,-0.066048,0.7488,2.33222E+11,0,-0.2568,-14.2272,0.8215,-0.24,-0.02,4.45,1.44,89.768,0,0.3884,0.77672,0.872079,D,14.81830957,12.45146887,13.09121881,0.693147181,1,0,0,0
sh.603005,2016,0,12.94395261,0.693147181,1037.812499,0.031508,0.1347,1934850691,55048276,-0.4028,74.8381,11.8287,0.13,0.11,1.55,0.33,65.2409,0.0058,2.4825,1.49253,4.6489495,C,15.13036289,12.73027868,13.43853471,0,0,1,0,0
sh.603008,2016,1,11.48344872,3.091042453,594.340082,0.084299,0.4478,4376498724,0,-0.2651,34.4734,4.152,0.38,0.46,3.7,0.23,66.8588,5.5143,2.0482,1.27752,3.63250675,C,14.0544495,11.74949756,11.97152281,0.693147181,0,0,1,0
sh.603288,2016,2,11.25191408,3.433987204,161.082592,0.283922,0.2562,13463592998,0,-0.1703,31.0287,7.0244,0.75,0.91,3.31,0.65,64.7865,15.9253,0.3518,0.70721,9.20848925,C,16.17227138,13.31219323,11.74215844,1.098612289,0,1,0,1
sh.603308,2016,0,12.91004862,3.258096538,594.593205,0.01978,0.5555,6394360649,6231443,-0.3001,142.8947,7.0686,0.12,0.11,2.4,0.22,52.863,17.2536,3.1127,1.30319,3.953681333,C,14.16644978,11.819818,13.39242653,0,0,1,0,0
sh.603555,2016,1,10.18379531,3.17805383,505.931074,0.104975,0.6062,7903696177,0,-0.1318,59.9154,9.82,0.29,0.37,2.19,-0.21,90.5805,79.0978,2.4857,1.25095,6.65084925,C,15.49058657,12.89144345,10.69072774,0.693147181,0,1,1,0
sh.603699,2016,1,12.23815108,1.791759469,381.971943,0.088648,0.3753,4042196173,0,-0.2282,42.016,5.8747,0.07,0.08,0.57,0.3,86.6685,0.0834,1.7737,0.94762,5.2250005,C,15.0416658,12.60963631,12.70833522,0.693147181,0,0,0,0
sz.000006,2017,0,12.72367892,1.609437912,253.020625,0.144696,0.5656,13139931309,0,0.0423,15.5412,3.959,0.07,0.08,0.33,0.8,43.7027,0.1546,0.125,1.53955,2.326323,K,14.86814906,12.38644129,13.20892159,0,1,0,0,0
sz.000008,2017,0,11.96445407,2.48490665,103.907895,0.122973,0.3269,10678315230,0,-0.0612,59.662,13.1451,0.02,0.03,0.15,-0.1,44.8061,8.224,1.0369,0.73723,3.6758375,C,15.72891242,13.0016508,12.4560134,0,1,0,1,0
sz.000009,2017,0,17.57107038,0,348.740952,0.026643,0.6331,27109464910,0,-0.3021,79.2763,2.4236,0.05,0.09,0.9,0.02,20.4031,0.1232,1.5582,1.59747,1.9397695,S,16.40348517,13.57592075,18.01093355,0,0,1,0,0
sz.000010,2017,3,13.21298438,0,663.394018,-0.908726,0.6201,3105153052,15110828,-0.2952,43.3947,4.2178,0.05,0.09,1.29,-0.1,39.8568,0.2294,0.6452,1.59237,2.5323005,E,14.49800166,12.11179437,13.68937312,1.386294361,0,0,0,0
sz.000012,2017,0,11.08688239,1.386294361,374.95495,0.09758,0.5506,19535002368,0,-0.1431,23.2432,2.3391,0.13,0.21,1.77,0.75,29.7774,0.4243,1.1127,1.55248,2.42760625,C,15.98221877,13.25490295,11.58531027,0,0,0,0,0
sz.000017,2017,3,12.27140025,0,486.404056,0.096211,0.7436,73559961.28,0,-0.5079,2695.6522,24.0779,0,-0.01,0.32,-0.01,24.75,0.001,0.3709,1.47236,274.0942923,C,14.20606573,11.79992519,12.75493796,1.386294361,0,1,0,0
sz.000019,2017,0,10.90190332,0,574.267416,-0.057126,0.1002,1070386221,13431784,-0.1745,60.1052,22.0785,-0.02,-0.02,0.21,-0.13,35.7487,0.0676,2.1789,1.98204,6.312048,F,14.4598881,12.1056289,11.39428322,0,1,0,1,0
sz.000028,2017,1,11.69102253,3.135494216,98.152261,0.112572,0.5557,22343643528,60380743,-0.0994,17.9808,0.6254,0.58,0.9,28.81,1.19,75.0878,0.0006,0.5448,0.64197,3.20453825,F,15.58195239,12.89644839,12.16240886,0.693147181,1,0,0,1
sz.000032,2017,0,12.14237621,0,183.314461,0.017908,0.186,1927338866,0,-0.3266,68.9513,2.1375,0.05,0.06,0.94,0.03,65.0838,0.3633,0.7327,0.81708,3.117859,E,14.51090571,12.07642794,12.63149167,0,1,0,0,0
sz.000034,2017,0,11.6046625,2.708050201,152.570803,0.215795,0.8617,24273190388,0,-0.0323,32.8018,0.3486,0.17,0.21,21.56,1.04,25.948,35.5986,0.0721,0.45244,5.3063535,F,15.21123556,12.45599922,12.08108733,0,0,1,0,0
sz.000035,2017,1,12.78184074,2.397895273,158.538747,0.073595,0.6251,8130264343,0,-0.087,41.9009,9.2629,0.1,0.14,0.74,0.1,51.5998,6.9484,3.5593,1.05412,1.246345,N,13.66468883,11.35897063,13.23723607,0.693147181,0,0,0,0
sz.000048,2017,1,12.2360743,0,29.090724,-0.26942,0.8185,3904776967,0,-0.471,-322.508,5.0209,-0.04,-0.03,1.18,-0.52,68.3621,1.8345,1.008,0.5104,13.438924,C,16.0967291,13.33745587,12.73266011,0.693147181,0,0,0,0
sz.000059,2017,0,10.59455455,2.833213344,511.102335,0.151748,0.5911,30968148870,0,-0.1992,7.8754,0.5237,0.77,1.09,14.77,1.33,51.3791,0.0003,0.3035,1.68236,1.4238205,C,14.97320934,12.43545791,11.07997193,0,1,1,0,0
sz.000060,2017,1,12.8353933,2.833213344,391.719113,0.106665,0.4485,18868841946,0,0.0018,51.7468,1.7652,0.36,0.47,6.22,0.6,46.4696,0.0531,0.5106,1.62842,2.70662425,C,16.37757121,13.6089832,13.32377668,0.693147181,1,1,0,0
sz.000065,2017,1,10.89513287,3.258096538,331.947585,0.136711,0.6402,11464595733,102221155,-0.3284,16.6286,1.0656,0.68,0.85,13.11,2.58,74.2204,0,0.2057,1.79108,3.33262025,E,14.93304306,12.45642327,11.36703797,0.693147181,1,0,0,0
sz.000066,2017,0,11.17169885,1.609437912,310.716293,0.087056,0.5028,15201583869,453017890,-0.414,806.3859,0.2894,0.1,0.12,2.23,-0.32,44.8336,0.0011,1.4546,1.78314,3.43941375,C,14.8525669,12.3779198,11.69034525,0,1,0,1,0
sz.000069,2017,0,11.12300544,2.833213344,150.182154,0.166062,0.6989,2.17463E+11,1284995230,0.2216,8.1494,1.9635,0.37,0.45,0.68,-1.08,76.3899,0.0856,0.5935,0.95191,1.301431,K,15.56540797,12.98882163,11.61071592,0,1,0,0,0
sz.000070,2017,0,12.42558947,2.772588722,328.891641,0.145907,0.6882,5853087289,0,-0.2614,47.2433,1.2696,0.11,0.14,2.02,-0.84,48.7524,0.0228,0.8982,1.34641,3.461518,C,14.80497777,12.32451444,12.9129781,0,1,0,0,0
sz.000078,2017,0,13.08294058,1.609437912,242.733888,0.115854,0.7904,30864382533,0,-0.0635,33.495,1.1477,0.07,0.12,2.62,-0.37,54.1451,0.6233,0.3714,0.93385,2.597547,F,15.580892,12.94735179,13.57729945,0,0,0,0,0
sz.000088,2017,2,13.57895077,0.693147181,258.986802,0.064591,0.2389,9296003914,0,0.0757,40.1992,52.5017,0.07,0.08,0.05,0.01,78.235,0,2.0769,1.66731,2.474639,G,14.50910814,12.20425679,14.0745661,1.098612289,1,0,0,0
sz.000090,2017,0,10.78088771,1.791759469,420.671892,0.09198,0.7446,25792684809,231404959,0.0393,20.0279,1.9368,0.45,0.61,3.79,0.14,63.8906,0.0001,0.8857,1.56904,1.88520875,E,15.24328294,12.72450347,11.25043427,0,1,0,0,0
sz.000156,2017,0,11.93409474,1.386294361,82.672521,0.061799,0.2804,14420294193,153056565,-0.3635,27.0655,5.3032,0.33,0.33,1.57,0.47,79.1221,0,1.5383,1.05525,2.17614475,R,15.0198336,12.49921927,12.44252213,0,1,0,0,0
sz.000157,2017,0,12.28334225,2.48490665,158.703133,0.035444,0.5403,83149067654,0,-0.0154,-42.7914,1.74,0.17,0.18,2.79,0.14,52.4974,0.5897,0.5784,1.05026,0.921196,C,15.71012756,13.04173295,12.78653487,0,0,1,0,0
sz.000158,2017,1,11.92756594,1.609437912,628.019809,0.059103,0.5299,12789214507,0,-0.1742,32.4714,1.1959,0.01,0.01,0.89,-0.08,61.6775,2.3142,0.4491,1.58744,2.8049335,I,14.49263049,12.17927443,12.40786651,0.693147181,1,0,1,0
sz.000301,2017,0,11.84615896,0.693147181,162.895044,0.063708,0.187,4415328793,0,-0.0075,44.3609,8.1563,0.16,0.16,0.68,0.26,38.0072,0,0.5153,0.90552,1.7893245,C,15.16298639,12.53498378,12.34483331,0,1,1,0,0
sz.000333,2017,0,13.16943782,3.663561646,140.577357,0.234395,0.6658,2.48107E+11,0,0.9677,23.383,2.2867,2.29,2.78,28.49,3.06,58.7026,2.1648,0.423,0.89027,3.65640725,C,16.56789664,13.5255468,13.66605336,0,0,1,1,1
sz.000338,2017,1,11.10375556,3.044522438,401.592992,0.193202,0.7028,1.89638E+11,1642531008,0.6747,16.922,0.7158,0.24,0.52,6.48,0.75,61.6085,1.6061,0.2732,1.36715,1.093198,C,15.61853978,13.08618984,11.58510718,0.693147181,1,1,0,1
sz.000400,2017,0,11.0844839,3.63758616,195.083056,0.081019,0.4693,15308720879,0,-0.2733,15.2064,1.3844,0.3,0.39,5.22,-0.67,56.2859,0.0172,0.5481,1.47094,2.1175105,C,14.29527948,11.8974674,11.58603429,0,1,0,1,0
sz.000401,2017,1,12.26758134,3.135494216,877.168169,0.010953,0.7253,41034310358,0,0.1588,2507.2727,1.5065,0.24,0.4,8.45,1.47,43.923,0.0021,0.9303,2.00082,1.842784,C,15.02019341,12.61318884,12.75283417,0.693147181,1,0,0,0
sz.000403,2017,0,13.11208242,1.609437912,186.592166,0.038896,0.5894,1320579834,132000,-0.0939,101.7802,14.4396,0.16,0.19,1.04,0.18,59.9779,0.0132,1.621,0.64601,14.58187475,C,16.12255579,13.35913996,13.57105118,0,0,1,0,0
sz.000404,2017,1,11.16941542,2.079441542,345.568509,0.030849,0.6029,9978196828,0,-0.298,22.9166,0.6285,-0.01,0.02,2.69,-0.63,34.3645,0.3061,0.7938,1.66926,1.3563785,C,15.54273168,12.9250969,11.67541963,0.693147181,1,0,0,0
sz.000409,2017,0,12.58042124,0,535.221627,-0.315798,0.8185,5973334294,85096431,-0.5893,-10.7903,1.2074,-0.25,-0.23,2.76,-0.09,42.3912,0,1.3193,1.26896,3.58796925,I,13.84254287,11.57442994,13.07415945,0,1,0,0,0
sz.000423,2017,0,10.9808179,3.610917913,275.346301,0.207669,0.2024,12376029972,0,0.1188,21.8917,6.2398,0.53,0.61,2.36,-0.67,50.3752,0.0317,0.6534,0.55633,4.71923075,C,15.08200764,12.45049866,11.47517619,0,1,0,0,1
sz.000425,2017,0,12.60850836,3.36729583,263.346338,0.042494,0.5167,49770025361,5125734,0.3698,81.5141,1.9209,0.11,0.13,3.07,0.32,57.9017,0.0022,0.4675,1.36054,1.2658425,C,15.51634208,12.95821327,13.09164598,0,1,0,0,0
sz.000426,2017,1,10.74594271,2.564949357,314.032341,0.10493,0.4239,9331359720,0,0.1273,89.6871,21.2165,0.21,0.29,0.77,0.47,57.9903,3.5784,0.1492,1.61286,3.4513685,B,13.87914336,11.61443242,11.237829,0.693147181,0,0,0,0
sz.000429,2017,0,11.80238267,2.397895273,546.727384,0.16734,0.4278,16523315094,931395874,0.1857,15.4919,6.0022,0.61,0.84,1.3,0.79,71.6188,0.0197,0.7093,0.85506,1.84052175,G,14.24384613,11.87904425,12.29600256,0,1,0,0,0
sz.000509,2017,1,13.77336361,0,170.732844,0.261166,0.8881,304741478.7,0,-0.2312,-75.2768,64.0827,-0.01,0,0.95,-0.02,35.8201,0.0005,0.0312,0.78243,388.2452955,Q,13.58609865,11.24835498,14.23083405,0.693147181,0,0,0,0
sz.000513,2017,0,11.8773382,3.465735903,277.543184,0.411101,0.2934,15897730718,10240432,0.4518,8.5078,4.8044,7.68,14.18,17.92,1.68,77.0177,0.2659,0.8162,1.10865,3.2190155,C,15.87582037,12.26414007,12.34918753,0,0,0,0,0
sz.000516,2017,1,11.20471397,0.693147181,142.031938,0.05481,0.3775,5832630169,0,-0.381,48.2249,2.4521,0.03,0.04,0.43,0.03,30.2434,2.5573,0.9174,1.22088,2.822923667,Q,14.45736497,11.9555495,11.69942885,0.693147181,0,0,1,0
sz.000521,2017,0,13.54521371,2.708050201,288.985223,0.006429,0.6769,15961511967,70793625,-0.2673,30.6715,0.4228,0.12,0.15,14.95,-0.13,41.5595,0.4816,1.0227,1.38045,1.2243675,C,14.07649002,11.70604887,14.00061481,0,1,0,0,0
sz.000526,2017,1,13.39343095,1.386294361,153.909384,0.345326,0.9817,3585133884,0,-0.0592,-31.678,2.6999,-0.38,-0.36,6.81,4.56,42.0439,0,5.4158,0.0776,40.741386,P,14.01755386,11.62161361,13.85016976,0.693147181,1,0,0,0
sz.000528,2017,1,11.27011175,3.044522438,366.510009,0.035447,0.579,21658051740,0,0.1669,101.0664,1.3701,0.03,0.07,2.36,0.88,48.9595,0.0184,0.7475,1.42511,1.086607,C,15.49516478,12.93085837,11.75798371,0.693147181,1,0,0,0
sz.000531,2017,1,11.91271186,0,158.984259,0.047196,0.5418,9198700423,0,-0.3069,13.25,2.0666,0.22,0.31,3.25,0.47,63.1426,0.0003,0.4138,1.19315,1.515329,D,14.50354519,12.0695489,12.39098726,0.693147181,1,0,0,0
sz.000533,2017,1,13.17716386,0,208.512088,0.024124,0.5009,4365844116,0,-0.1732,28.5868,1.6878,0.03,0.1,6.89,-0.48,44.6076,0,0.1889,0.21224,3.43729025,C,15.01547564,12.39730975,13.67074048,0.693147181,0,0,0,0
sz.000534,2017,0,12.1739444,1.945910149,103.53041,0.058653,0.3586,2410078138,0,-0.157,66.7634,34.8605,0.01,0,0.13,0.6,63.6112,0.1071,1.5246,0.95928,4.811396,C,13.54107503,11.29595986,12.66520764,0,0,1,0,0
sz.000537,2017,0,11.36746783,1.945910149,563.844642,0.224854,0.867,72601542582,1417909637,0.4064,82.0171,2.5901,0.26,0.18,1.57,4.56,84.4404,0,0.0821,1.76067,1.8184995,K,14.51265026,12.27140144,11.86303638,0,1,0,0,0
sz.000538,2017,0,12.86360773,3.526360525,109.226926,0.174358,0.3451,27702530540,0,0.3367,35.4756,4.7301,1,1.15,5.81,1.18,81.4449,0.0009,0.3411,0.56379,5.5443145,C,15.61484146,12.90145531,13.36345128,0,1,0,1,0
sz.000539,2017,1,11.49361362,1.098612289,63.696197,0.031364,0.5817,71007415323,1893342621,-0.094,29.7164,1.1157,0.15,0.36,4.48,0.64,76.314,0.0001,0.2611,0.62967,0.93597625,D,14.46177628,12.04685694,11.94891293,0.693147181,1,0,0,1
sz.000541,2017,0,12.76417389,0.693147181,235.833329,0.154905,0.1544,5675811824,0,-0.065,8.0758,3.4765,0.53,0.81,3.01,-0.08,44.1177,0.9164,2.4233,1.19093,2.46433575,C,15.16059248,12.52815829,13.24505551,0,1,0,0,0
